,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
14,Denesh Ramdin replaces Darren Sammy as captain of West Indies Test side. The latter hung his bat. #Cricket,FALSE,0,NA,5/10/2014 6:36,FALSE,NA,4.65017E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",This_Kate,0,FALSE,FALSE,NA,NA
15,ICC clarifies scope of anti-corruption review - International Cricket Council http://t.co/CQYtjQwtb6 #cricket,FALSE,0,NA,5/10/2014 6:36,FALSE,NA,4.65017E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",CricketNewsOne,0,FALSE,FALSE,NA,NA
16,"Tahir banking on subcontinent experience to do well for DD: New Delhi, May 10: Languishing at the bot... http://t.co/jTioVLCgQp #Cricket",FALSE,0,NA,5/10/2014 6:36,FALSE,NA,4.65017E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",IamRoniowais,0,FALSE,FALSE,NA,NA
17,"We did not play as a unit, says RCB captain Kohli: Bangalore, May 10: Royal Challengers Bangalore cap... http://t.co/nSVI9OR85q #Cricket",FALSE,0,NA,5/10/2014 6:36,FALSE,NA,4.65017E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",IamRoniowais,0,FALSE,FALSE,NA,NA
18,⁰Former WestIndies captain⁰Darren Sammy Has⁰Announced⁰Retirement From⁰Test #Cricket⁰After Losing Captaincy⁰Will Continue To Play ODIs &amp; T20s,FALSE,0,NA,5/10/2014 6:35,FALSE,NA,4.65017E+17,NA,"<a href=""http://www.nimbuzz.com"" rel=""nofollow"">Nimbuzz Mobile</a>",MR_ICCLive,0,FALSE,FALSE,NA,NA
19,Intikhab Alam and Zaheer Abbas the members of coach selection committee have said that #Waqar’s appointment absolutely on merit. #Cricket,FALSE,0,NA,5/10/2014 6:35,FALSE,NA,4.65017E+17,NA,web,shahzadtirmizi,0,FALSE,FALSE,NA,NA
20,"RT @MpanterHerald: The latest @Tamworthcricket player column with @jakeflower29 #cricket 
http://t.co/qcmtY1Zdum",FALSE,0,NA,5/10/2014 6:34,FALSE,NA,4.65017E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tamworthcricket,1,TRUE,FALSE,NA,NA
21,RT @NeilFairbairn: PV/VIDEO @ICCAcademy #cricket #tech #nextgeneration http://t.co/CHYLkYOHg5,FALSE,0,NA,5/10/2014 6:33,FALSE,NA,4.65017E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mparker6,4,TRUE,FALSE,NA,NA
22,"WestIndian Darren Sammy has announced his retirement from Test cricket after losing the captaincy.
#WI #cricket",FALSE,0,NA,5/10/2014 6:33,FALSE,NA,4.65017E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",MULTISPORTSPK,0,FALSE,FALSE,NA,NA
23,#England beat #Scotland by 39 runs in rain-marred match - http://t.co/hbyMfpLWJv #Cricket,FALSE,0,NA,5/10/2014 6:30,FALSE,NA,4.65016E+17,NA,"<a href=""http://www.shareaholic.com"" rel=""nofollow"">shareaholic</a>",gajariavishal,0,FALSE,FALSE,NA,NA
24,Boxing Day test #cricket back at Basin Reserve provided #NZTA don't start building flyover @IslandCricket @save_the_basin,FALSE,0,IslandCricket,5/10/2014 6:29,FALSE,4.64951E+17,4.65016E+17,16077698,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JennyKayNZ,0,FALSE,FALSE,NA,NA
25,"In spite of being on opposite ends of the points table, Mumbai Indians will bank on a strong head-to-head record, hom...  #INDIA #Cricket",FALSE,0,NA,5/10/2014 6:28,FALSE,NA,4.65016E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",DotBall,0,FALSE,FALSE,NA,NA
26,RT @Rozzinho: Great day for some cricket... Dew on the green mamba!! #cricket #NWUvsNWULegends @MaffiesCricket http://t.co/xmjharWL38,FALSE,0,NA,5/10/2014 6:28,FALSE,NA,4.65015E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaffiesCricket,1,TRUE,FALSE,NA,NA
27,Well... The game is not off (yet) but we may need to dig our life jackets and snorkel sets out before we play #cricket #swimming  #boating,FALSE,0,NA,5/10/2014 6:26,FALSE,NA,4.65015E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WethersfieldCC,0,FALSE,FALSE,NA,NA
28,PCB defends appointment of Waqar Younis as head coach of national team #cricket http://t.co/AkcgG8ulBJ,FALSE,0,NA,5/10/2014 6:26,FALSE,NA,4.65015E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NewsweekPak,0,FALSE,FALSE,NA,NA
29,"West Indies at the moment is only team to have three different captains for three formats - Ramdin, Bravo and Sammy. #cricket",FALSE,0,NA,5/10/2014 6:26,FALSE,NA,4.65015E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",SohaCricket,0,FALSE,FALSE,NA,NA
30,RT @Sccadi: Shoaib favours Afridi as new ODI captain http://t.co/qcrK9dt4xD http://t.co/HhWljIWcH3 @dawn_com #Cricket,FALSE,0,NA,5/10/2014 6:26,FALSE,NA,4.65015E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",khalidsaeed87,1,TRUE,FALSE,NA,NA
31,X-Men: The MS Dhoni Files - Sportskeeda (blog) http://t.co/ddMSAOWJrU #dhoni #msd #cricket,FALSE,0,NA,5/10/2014 6:25,FALSE,NA,4.65015E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",LatestNewsBug,0,FALSE,FALSE,NA,NA
32,#cricket CSK Set to Play All 'Home' Indian Premier League Matches in Ranchi: Chennai Super Kings will lose out... http://t.co/5BPrn7THB5,FALSE,0,NA,5/10/2014 6:25,FALSE,NA,4.65015E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",MuthuKrish7,0,FALSE,FALSE,NA,NA
33,"No IPL matches in Chennai this year: New Delhi, May 10: The home matches of Chennai Super Kings in th... http://t.co/KIedQUh5Mg #Cricket",FALSE,0,NA,5/10/2014 6:24,FALSE,NA,4.65015E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",IamRoniowais,0,FALSE,FALSE,NA,NA
34,"#cricket DEL v HYD, 32nd Match: Match is scheduled to start at 04:00 PM IST in Delhi, India. @LiveCricket24x7",FALSE,0,NA,5/10/2014 6:24,FALSE,NA,4.65014E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",LiveCricket24x7,0,FALSE,FALSE,NA,NA
35,"WestIndian Darren Sammy has announced his retirement from Test cricket after losing the captaincy.
#WI #cricket",FALSE,0,NA,5/10/2014 6:24,FALSE,NA,4.65014E+17,NA,web,UbaidAwan,0,FALSE,FALSE,NA,NA
36,"#cricket BLR v PUN, 31st Match: Punjab won by 32 runs. MoM: Sandeep Sharma. BLR 166/9 (20.0 Ovs), PUN 198/8 (20.0 Ovs).... @LiveCricket24x7",FALSE,0,NA,5/10/2014 6:24,FALSE,NA,4.65014E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",LiveCricket24x7,0,FALSE,FALSE,NA,NA
37,#cricket CSK home games shifted to Ranchi: The home matches of Chennai Super Kings in the ongoing Indian Premier League... @LiveCricket24x7,FALSE,0,NA,5/10/2014 6:24,FALSE,NA,4.65014E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",LiveCricket24x7,0,FALSE,FALSE,NA,NA
38,Excited test #cricket back at Basin Reserve for Boxing Day http://t.co/Cz9lTqgtCi provided #NZTA doesn't get OK for #flyover @save_the_basin,FALSE,0,NA,5/10/2014 6:23,FALSE,NA,4.65014E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JennyKayNZ,0,FALSE,FALSE,NA,NA
39,Chennai Super Kings Set to Play All Home Indian Premier League Matches in Ranchi at http://t.co/8LCIWMP1Hd #Cricket #IPL #PepsiIPL,FALSE,0,NA,5/10/2014 6:22,FALSE,NA,4.65014E+17,NA,"<a href=""http://www.cricketzone.in"" rel=""nofollow"">Cricket Zone</a>",CricketZone_IN,0,FALSE,FALSE,NA,NA
40,"And now a downpour 
A wet #run but will they play #cricket ?",FALSE,0,NA,5/10/2014 6:21,FALSE,NA,4.65014E+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",Baited_man,0,FALSE,FALSE,NA,NA
41,Shoaib favours Afridi as new ODI captain http://t.co/qcrK9dt4xD http://t.co/HhWljIWcH3 @dawn_com #Cricket,FALSE,0,NA,5/10/2014 6:21,FALSE,NA,4.65014E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sccadi,1,FALSE,FALSE,NA,NA
42,"Pepsi IPL Preview: Delhi Daredevils (DD) v Sunrisers Hyderabad (SRH), 32nd Match http://t.co/nEHIS779Vg #cricket",FALSE,1,NA,5/10/2014 6:20,FALSE,NA,4.65013E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",CricketNewsOne,0,FALSE,FALSE,NA,NA
43,"-
#Geo #News #BBC Aleart Hasil Karny K Liye

ON @Skye_News_Pk

Snd 40404
+
#Cricket Update Over By

ON @NCA_CRICKET

Send 40404

@KHANMEHIR",FALSE,1,NA,5/10/2014 6:20,FALSE,NA,4.65013E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",Ehl_E_ZauQ,0,FALSE,FALSE,NA,NA
44,Sammy Quits Tests after Being Sacked as Captain http://t.co/IVYbuZgSKT #Cricket #ICC,FALSE,1,NA,5/10/2014 6:19,FALSE,NA,4.65013E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SportPulseCric,0,FALSE,FALSE,NA,NA
45,RT @bigal93: @malahidecc1st good luck to all the boys. #Cricket #Batting #Village,FALSE,0,NA,5/10/2014 6:19,FALSE,NA,4.65013E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malahidecc1st,1,TRUE,FALSE,NA,NA
46,"RT @LalaLoyalist: Cuteness level : Infinity. #BoomBoom daughters.  #Cricket #Pakistan http://t.co/VIEgSEDe5q""",FALSE,0,NA,5/10/2014 6:19,FALSE,NA,4.65013E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",iinzee,13,TRUE,FALSE,NA,NA
47,#Pakistan #Cricket team training in Gaddafi Stadium #Lahore yesterday. http://t.co/zSuzs0YBph,FALSE,0,NA,5/10/2014 6:18,FALSE,NA,4.65013E+17,NA,web,taimoorza,0,FALSE,FALSE,NA,NA
48,X-Men: The MS Dhoni Files at http://t.co/Pb67khTwV3 #Cricket #IPL #PepsiIPL #Sports,FALSE,0,NA,5/10/2014 6:18,FALSE,NA,4.65013E+17,NA,"<a href=""http://www.cricketzone.in"" rel=""nofollow"">Cricket Zone</a>",CricketZone_IN,0,FALSE,FALSE,NA,NA
49,@malahidecc1st good luck to all the boys. #Cricket #Batting #Village,FALSE,1,malahidecc1st,5/10/2014 6:17,FALSE,4.65012E+17,4.65013E+17,549437723,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bigal93,1,FALSE,FALSE,NA,NA
50,"West Indies at the moment is only team to have three different captains for three formats - Ramdin, Bravo and Sammy. #cricket",FALSE,0,NA,5/10/2014 6:17,FALSE,NA,4.65013E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",Zahidcricket,0,FALSE,FALSE,NA,NA
51,"Mahoraid, marche, #cricket féminin : #Combani carrefour matinal des #sports
http://t.co/cQ5rgV2HuU
#Mayotte",FALSE,0,NA,5/10/2014 6:17,FALSE,NA,4.65013E+17,NA,web,LeJDM976,0,FALSE,FALSE,NA,NA
52,"#BesT_InninG In
#CricKeT #HisTory
+
#TesT
B_LaRa_400* 
+
#ODI
V_Sehwag_219
+
#T20I
A_FincH_156
+
#IPL
C_GayLe_175*",FALSE,0,NA,5/10/2014 6:17,FALSE,NA,4.65013E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",shahzad_302,0,FALSE,FALSE,NA,NA
53,RT @2387Moeez: Our jerseys have finally arrived. #cricket #thunder http://t.co/MWjBsO0IjU,FALSE,0,NA,5/10/2014 6:16,FALSE,NA,4.65013E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",AhmedsRash,2,TRUE,FALSE,NA,NA
54,Canberra to host Australia and South Africa in ODI #cricket http://t.co/et7X1mlbXE,FALSE,0,NA,5/10/2014 6:16,FALSE,NA,4.65013E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",sportize,0,FALSE,FALSE,NA,NA
55,"Highest_Sc0res
In T20 #Cricket
+
Finch_156
McCullum_123
Gayle_117
Hales_116*
Shahzad_111*
Dilshan_104
R Levi_101
S Raina_100*
+",FALSE,0,NA,5/10/2014 6:16,FALSE,NA,4.65012E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",shahzad_302,0,FALSE,FALSE,NA,NA
56,Disappointing for Chennai fans. No #IPL games this year at Chepauk http://t.co/R8SD1GUpGk #CSK #cricket,FALSE,0,NA,5/10/2014 6:15,FALSE,NA,4.65012E+17,NA,web,APRAMEYAC,0,FALSE,FALSE,NA,NA
57,"#Sports #News
Shahid #AFRIDI ko 2015 k #Cricket world cup men Captian dekhna chahta hoN.
Say's- SHOAIB AKHTar",FALSE,0,NA,5/10/2014 6:15,FALSE,NA,4.65012E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",shahzad_302,0,FALSE,FALSE,NA,NA
58,"Cricket_News:
Darren_Sammy
Retires From
#Test #Cricket
Congrats To
Ramdin On Being Named
Test Captain.
+",FALSE,0,NA,5/10/2014 6:14,FALSE,NA,4.65012E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",shahzad_302,0,FALSE,FALSE,NA,NA
59,Canberra to host Australia and South Africa in ODI cricket - Sydney Morning Herald http://t.co/CtzfUroWtj #cricket,FALSE,0,NA,5/10/2014 6:13,FALSE,NA,4.65012E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",cricketize,0,FALSE,FALSE,NA,NA
60,"RT @LalaLoyalist: Cuteness level : Infinity. #BoomBoom daughters.  #Cricket #Pakistan http://t.co/VIEgSEDe5q""",FALSE,0,NA,5/10/2014 6:12,FALSE,NA,4.65012E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",hibbuu,13,TRUE,FALSE,NA,NA
61,"Today Matches in IPL2014:
32nd Match
DD v/s SRH
At Delhi
04:00 PM (IST)
&amp;
33rd Match
MI v/s CSK
08:00 PM (IST)
At Mumbai
#Cricket #IPL #T20",FALSE,0,NA,5/10/2014 6:12,FALSE,NA,4.65012E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",vip_sms74,0,FALSE,FALSE,NA,NA
62,RT @manikarthik_com: We have not been playing as a unit for past few games: Kohli http://t.co/inr3DpeS03 #Cricket,FALSE,0,NA,5/10/2014 6:12,FALSE,NA,4.65012E+17,NA,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>",ViratsGrl18,1,TRUE,FALSE,NA,NA
63,Super Kings' two home games shifted out http://t.co/oOsLYFlcWN #cricket,FALSE,0,NA,5/10/2014 6:11,FALSE,NA,4.65011E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",TheIndiaCricket,0,FALSE,FALSE,NA,NA
64,We have had a word with Pollard: Rohit http://t.co/nRE8Okb2KL #cricket,FALSE,0,NA,5/10/2014 6:11,FALSE,NA,4.65011E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",TheIndiaCricket,0,FALSE,FALSE,NA,NA
65,CSK's two home matches scheduled at the Chepauk will move out of Chennai because the TNCA has failed to obtain the no-object...  #CRICKET,FALSE,0,NA,5/10/2014 6:11,FALSE,NA,4.65011E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",DotBall,0,FALSE,FALSE,NA,NA
66,"RT @LalaLoyalist: Cuteness level : Infinity. #BoomBoom daughters.  #Cricket #Pakistan http://t.co/VIEgSEDe5q""",FALSE,0,NA,5/10/2014 6:11,FALSE,NA,4.65011E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ahkath,13,TRUE,FALSE,NA,NA
67,Former Westindies captain Darren Sammy Has Announced Retirement From Test #Cricket After Losing Captaincy Will Continue To Play ODIs &amp; T20s,FALSE,0,NA,5/10/2014 6:09,FALSE,NA,4.65011E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",Ckt_Alerts,0,FALSE,FALSE,NA,NA
68,RT @nisharawal: #karnish at the BCL party ������ #cricket #party #success #fun #friends @niveditabasu @_karanmehra http://t.co/kKvzGM3EgC,FALSE,0,NA,5/10/2014 6:07,FALSE,NA,4.6501E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KarNish_Fc,7,TRUE,FALSE,NA,NA
69,#cricket CSK Set to Play All 'Home' Indian Premier League Matches in Ranchi: Chennai Super Kings will lose out... http://t.co/FI7x8QPwED,FALSE,0,NA,5/10/2014 6:04,FALSE,NA,4.65009E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",MuthuKrish7,0,FALSE,FALSE,NA,NA
70,#cricket West Indies' Darren Sammy Quits Test Cricket: The West Indies Cricket Board (WICB) said Darren Sammy... http://t.co/nPaashh5Wb,FALSE,0,NA,5/10/2014 6:04,FALSE,NA,4.65009E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",MuthuKrish7,0,FALSE,FALSE,NA,NA
71,CSK Set to Play All 'Home' Indian Premier League Matches in Ranchi http://t.co/OC3KJDz0nU #Cricket,FALSE,0,NA,5/10/2014 6:04,FALSE,NA,4.65009E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",DonyaPatel,0,FALSE,FALSE,NA,NA
72,West Indies' Darren Sammy Quits Test Cricket http://t.co/qRO6wXbclH #Cricket,FALSE,0,NA,5/10/2014 6:04,FALSE,NA,4.65009E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",DonyaPatel,0,FALSE,FALSE,NA,NA
73,#sharjah #cricket #stadium #IPL2014 http://t.co/EDsJmdPcl6,FALSE,0,NA,5/10/2014 6:03,FALSE,NA,4.65009E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deepddubai,0,FALSE,FALSE,55.2952606,25.2571161
74,CSK Set to Play All 'Home' Indian Premier League Matches in Ranchi http://t.co/nRIHY1Seeh #Cricket,FALSE,0,NA,5/10/2014 6:03,FALSE,NA,4.65009E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",manikarthik_com,0,FALSE,FALSE,NA,NA
75,Pollard cautioned - Rohit http://t.co/LTZUChVe9y #cricket #worldcup,FALSE,0,NA,5/10/2014 6:03,FALSE,NA,4.65009E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",REALCRICKET_com,0,FALSE,FALSE,NA,NA
76,#Sharjah #cricket #stadium #IPL2014 http://t.co/9l0AqWb5bR,FALSE,0,NA,5/10/2014 6:02,FALSE,NA,4.65009E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deepddubai,0,FALSE,FALSE,55.2952553,25.257114
77,वेस्ट इंडीज के क्रिकेटर डेरेन सैमी ने टेस्ट क्रिकेट से संन्यास लिया - एनडीटीवी खबर http://t.co/huEToK7UvZ #Cricket,FALSE,0,NA,5/10/2014 6:01,FALSE,NA,4.65009E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",cricketbouts,0,FALSE,FALSE,NA,NA
78,On the shitter at this time! We know what's happening today #Cricket #Bowling,FALSE,0,NA,5/10/2014 6:00,FALSE,NA,4.65009E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kezman_NFFC,0,FALSE,FALSE,NA,NA
79,"RT @cricup: #cricket Pollard cautioned - Rohit: IPL newsfile on May 10, 2014 http://t.co/G11Tse1x1Q",FALSE,0,NA,5/10/2014 6:00,FALSE,NA,4.65009E+17,NA,"<a href=""http://www.matchdayemag.com/shopapp/"" rel=""nofollow"">YoureShop AutoTweet</a>",cricketit1,2,TRUE,FALSE,NA,NA
80,"RT @LetsBettdotcom: Rani Sinha bet 500 coins on the match #DD Vs #SunRiser #SRH, Start betting #PepsiIPL #cricket  #IPL7 #IPL2014",FALSE,0,NA,5/10/2014 6:00,FALSE,NA,4.65009E+17,NA,"<a href=""http://www.matchdayemag.com/shopapp/"" rel=""nofollow"">YoureShop AutoTweet</a>",cricketit1,1,TRUE,FALSE,NA,NA
81,"RT @LetsBettdotcom: Salomi Parimala bet 50 coins on the match #DD Vs #SunRiser #SRH, Start betting #PepsiIPL #cricket  #IPL7 #IPL2014",FALSE,0,NA,5/10/2014 6:00,FALSE,NA,4.65008E+17,NA,"<a href=""http://www.matchdayemag.com/shopapp/"" rel=""nofollow"">YoureShop AutoTweet</a>",cricketit1,1,TRUE,FALSE,NA,NA
82,"Salomi Parimala bet 50 coins on the match #DD Vs #SunRiser #SRH, Start betting #PepsiIPL #cricket  #IPL7 #IPL2014",FALSE,0,NA,5/10/2014 5:57,FALSE,NA,4.65008E+17,NA,"<a href=""http://letsbett.com"" rel=""nofollow"">letsbett</a>",LetsBettdotcom,1,FALSE,FALSE,NA,NA
83,RT @Mango_JFC_CC: 8 weeks today and @LashingsWorldXI are in town. Last few VIP tables remaining. #cricket #lashings #bristol #mangotsfield …,FALSE,0,NA,5/10/2014 5:57,FALSE,NA,4.65008E+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",MarkPSage,9,TRUE,FALSE,NA,NA
84,"Rani Sinha bet 500 coins on the match #DD Vs #SunRiser #SRH, Start betting #PepsiIPL #cricket  #IPL7 #IPL2014",FALSE,0,NA,5/10/2014 5:56,FALSE,NA,4.65007E+17,NA,"<a href=""http://letsbett.com"" rel=""nofollow"">letsbett</a>",LetsBettdotcom,1,FALSE,FALSE,NA,NA
85,"#cricket Pollard cautioned - Rohit: IPL newsfile on May 10, 2014 http://t.co/G11Tse1x1Q",FALSE,1,NA,5/10/2014 5:56,FALSE,NA,4.65007E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",cricup,2,FALSE,FALSE,NA,NA
