"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"182","RT @CricCrazyNIKS: That smile, Sachin Tendulkar. Bharat Ratna. Legend. #ThankYouSachin http://t.co/hO2dVFoXML",FALSE,0,NA,2014-02-04 14:40:29,FALSE,NA,"430712467090444288",NA,"web","iSagardutt",18,TRUE,FALSE,NA,NA
"183","RT @CricCrazyNIKS: That smile, Sachin Tendulkar. Bharat Ratna. Legend. #ThankYouSachin http://t.co/stdryISoUJ",FALSE,1,NA,2014-02-04 14:39:52,FALSE,NA,"430712314321330176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","csannukr",0,FALSE,FALSE,NA,NA
"184","That smile, Sachin Tendulkar. Bharat Ratna. Legend. #ThankYouSachin http://t.co/hO2dVFoXML",FALSE,14,NA,2014-02-04 14:39:10,FALSE,NA,"430712135929196544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CricCrazyNIKS",18,FALSE,FALSE,NA,NA
"185","#BharatRatna Shri Sachin Tendulkar !! :D
Absolutely delighted !! #Historic #ThankYouSachin @sachin_rt http://t.co/swvBGKZNVe",FALSE,0,NA,2014-02-04 14:37:22,FALSE,NA,"430711682948538368",NA,"web","rai_nishant",0,FALSE,FALSE,NA,NA
"186","Ultimate feather to the crown.. :)
#thankyousachin #srt #sachin http://t.co/wj7oWNVmTE",FALSE,0,NA,2014-02-04 14:34:03,FALSE,NA,"430710850823786496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","abdulkhader03",0,FALSE,FALSE,NA,NA
"187","Bharat ratna deserved you ;)
#sachinist
#Thankyousachin http://t.co/mfpWeJfBXz",FALSE,0,NA,2014-02-04 14:29:49,FALSE,NA,"430709783621292032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","UsaidFirdous",0,FALSE,FALSE,NA,NA
"188","#ThankYouSachin http://t.co/visx0x47uf",FALSE,0,NA,2014-02-04 14:23:38,FALSE,NA,"430708230445334528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MovieMaxMedia",0,FALSE,FALSE,NA,NA
"189","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 14:22:41,FALSE,NA,"430707989100900352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","sachinparekkatt",87,TRUE,FALSE,NA,NA
"190","Congratz @sachin_rt ..V take inspiration from you..#FollowYourDreams #ThankYouSachin",FALSE,0,NA,2014-02-04 14:21:39,FALSE,NA,"430707730404216832",NA,"web","Sarath_CFC",0,FALSE,FALSE,NA,NA
"191","RT @shameemeb: Congrats @sachin_rt for becoming the youngest person to receive bharat ratna. #ThankYouSachin #salutethelegend",FALSE,0,NA,2014-02-04 14:21:34,FALSE,NA,"430707706891362306",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ashwinprasanth",2,TRUE,FALSE,NA,NA
"192","Feeling very proud on sachin tendulkar,, our Bharat Ratn. It was my dream. #ThankYouSachin",FALSE,0,NA,2014-02-04 14:19:37,FALSE,NA,"430707216924950530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Brightmoon47",0,FALSE,FALSE,NA,NA
"193","Sachin ko bhi badhaiyan...!! Bharat ratna finally. #thankyousachin.",FALSE,0,NA,2014-02-04 14:18:53,FALSE,NA,"430707034183327744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deepdave88",0,FALSE,FALSE,NA,NA
"194","@sachin_rt Bharat Ratna. You deserve it. #ThankYouSachin",FALSE,0,"sachin_rt",2014-02-04 14:16:01,FALSE,NA,"430706310712012800","135421739","web","Dumdum1992",0,FALSE,FALSE,NA,NA
"195","I just got a personalized digital autograph from Sachin Tendulkar &amp; @BCCI. http://t.co/OTyqIg06hd To get yours Tweet @BCCI #ThankYouSachin.",FALSE,0,NA,2014-02-04 14:14:17,FALSE,NA,"430705877218123776",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","hari_prasath22",0,FALSE,FALSE,NA,NA
"196","Words are not enough to express hw proud I am @sachin_rt. Miss u a lot paaji.u r my religion. .u r my god #ThankYouSachin",FALSE,0,NA,2014-02-04 14:07:57,FALSE,NA,"430704279607730176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imJK13",0,FALSE,FALSE,"72.8508181","19.1866691"
"197","Bharat Ratna Award honored by Sachin Tendulkar. #ThankYouSachin #legend A proud Indian.",FALSE,0,NA,2014-02-04 14:06:40,FALSE,NA,"430703957594230784",NA,"web","MajorBarry5",0,FALSE,FALSE,NA,NA
"198","Bharat Ratna Sachin Tendulkar! :') 
#Sachincredible 
#ThankYouSachin",FALSE,0,NA,2014-02-04 14:05:51,FALSE,NA,"430703752103096320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ishma96raina",0,FALSE,FALSE,NA,NA
"199","#ThankYouSachin for honouring #BharatRatna !!! #SachinSachin @sachin_rt",FALSE,0,NA,2014-02-04 14:04:52,FALSE,NA,"430703504110284801",NA,"web","Sachinbeliever",0,FALSE,FALSE,NA,NA
"200","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-04 14:02:05,FALSE,NA,"430702804210946049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","viniemarie",9,TRUE,FALSE,NA,NA
"201","@sachin_rt Congrats!! #Sachin #Sachin #Sachin #Sachin #ThankYouSachin",FALSE,0,"sachin_rt",2014-02-04 14:01:18,FALSE,NA,"430702609666940928","135421739","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","psharmaxy",0,FALSE,FALSE,NA,NA
"202","Sachin Tendulkar receives Bharat Ratna http://t.co/yQFF4ixxfK Congrats @sachin_rt :)) #ThankYouSachin _/ http://t.co/EpQmXzM07o",FALSE,0,NA,2014-02-04 13:49:07,FALSE,NA,"430699542447525888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KishoreRF",0,FALSE,FALSE,"79.9349336","23.1698931"
"203","That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/oXkMlkKaSH”.   @percy013  @SrikantSS",FALSE,0,NA,2014-02-04 13:42:36,FALSE,NA,"430697902025883648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kailashbathija",0,FALSE,FALSE,NA,NA
"204","and the wait is over @sachin_rt Bharat Ratna - 2014
1st man on the planet from the sports 
#SupermanOfCricket #ThankYouSachin #BharatRatna",FALSE,0,NA,2014-02-04 13:32:55,FALSE,NA,"430695464581599233",NA,"web","achalsharma17",0,FALSE,FALSE,NA,NA
"205","@IrfanPathan @sachin_rt paji has made every Indian cricketer feel proud today. He has proved that nothing is impossible. #ThankyouSachin #BR",FALSE,0,"IrfanPathan",2014-02-04 13:28:02,FALSE,"430693700776128512","430694236489412608","1288050427","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamTanveerAslam",0,FALSE,FALSE,NA,NA
"206","RT @sachin_rt: I am really touched with #ThankYouSachin messages. Your support all these years have inspired me to give my best.",FALSE,0,NA,2014-02-04 13:24:47,FALSE,NA,"430693418038091776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Striker_wazza",17323,TRUE,FALSE,NA,NA
"207","@sardesairajdeep Oh there's a special show on SRT too!! Awaiting it... :-)
#ThankYouSachin",FALSE,0,"sardesairajdeep",2014-02-04 13:20:43,FALSE,"430685389964062720","430692394913124353","56304605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SRT_VAISHALI",0,FALSE,FALSE,NA,NA
"208","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 13:08:09,FALSE,NA,"430689232655745024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","chandru30",87,TRUE,FALSE,NA,NA
"209","Sachin should campaign for Congress and do 100 rallies in the whole country so that Congress loses and Modi becomes PM. #ThankYouSachin",FALSE,0,NA,2014-02-04 13:02:43,FALSE,NA,"430687866516029440",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","engineerbyheart",0,FALSE,FALSE,NA,NA
"210","Congrats @sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin",FALSE,0,NA,2014-02-04 13:02:25,FALSE,NA,"430687787734810624",NA,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>","ImRRaina29",0,FALSE,FALSE,NA,NA
"211","Congrats to Sachin Tendulkar on receiving the Bharat Ratna.#ThankYouSachin #BharatRatna #IndiaCricket #PlayGCricket http://t.co/UqCeOPndMs",FALSE,1,NA,2014-02-04 12:56:55,FALSE,NA,"430686405098885120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","playg",1,FALSE,FALSE,NA,NA
"212","RT @ViratGang: Congrats @sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin http://t.co/CEik6jb6zj",FALSE,0,NA,2014-02-04 12:50:44,FALSE,NA,"430684848894652416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PayalChhutani",5,TRUE,FALSE,NA,NA
"213","RT @ViratGang: Congrats @sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin http://t.co/CEik6jb6zj",FALSE,0,NA,2014-02-04 12:50:22,FALSE,NA,"430684755559202816",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","IPL_LiveScores",5,TRUE,FALSE,NA,NA
"214","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 12:46:51,FALSE,NA,"430683872855330816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YashasJoshi",87,TRUE,FALSE,NA,NA
"215","@sachin_rt u hv alwayz been d pride of our country !! :) ..#ThankYouSachin for every special moment !! :)",FALSE,0,"sachin_rt",2014-02-04 12:42:53,FALSE,NA,"430682873797283841","135421739","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ShineVK1815",0,FALSE,FALSE,NA,NA
"216","That moment. #SachinTendulkar #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 12:39:55,FALSE,NA,"430682127211171840",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iamDaddu",0,FALSE,FALSE,NA,NA
"217","RT @ViratGang: Congrats @sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin http://t.co/CEik6jb6zj",FALSE,0,NA,2014-02-04 12:38:53,FALSE,NA,"430681866400567296",NA,"web","vintm2295",5,TRUE,FALSE,NA,NA
"218","RT @ViratGang: Congrats @sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin http://t.co/CEik6jb6zj",FALSE,0,NA,2014-02-04 12:34:42,FALSE,NA,"430680814141980672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Virat_Ranbir",5,TRUE,FALSE,NA,NA
"219","Congrats @sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin http://t.co/CEik6jb6zj",FALSE,3,NA,2014-02-04 12:30:47,FALSE,NA,"430679826827984896",NA,"web","ViratGang",5,FALSE,FALSE,NA,NA
"220","@sachin_rt Sachin sir congrats on achieving #BharatRatna  #ThankYouSachin ....  May you achieve many more heights in your life",FALSE,0,"sachin_rt",2014-02-04 12:21:37,FALSE,NA,"430677520921264128","135421739","web","Sameer_ST10",0,FALSE,FALSE,NA,NA
"221","Finally The day come  #BharatRatna for d legend Highest civilian award #SachinRTendulkar #Respect #ThankYouSachin",FALSE,0,NA,2014-02-04 12:12:17,FALSE,NA,"430675174334009344",NA,"web","BeautifulDelhi",0,FALSE,FALSE,NA,NA
"222","@sachin_rt  Congratulations SIR.  #SaluteTheLegend #BharatRatna
#ThankYouSachin",FALSE,0,"sachin_rt",2014-02-04 12:08:04,FALSE,NA,"430674112533372928","135421739","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","xhobdo",0,FALSE,FALSE,NA,NA
"223","RT @veenaherold: @bcci #ThankYouSachin",FALSE,0,NA,2014-02-04 11:59:18,FALSE,NA,"430671904039763968",NA,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>","nandkumarmohobi",1,TRUE,FALSE,NA,NA
"224","Congratulations Bharat Ratna! You are now being held by Sir Sachin Tendulkar! #RESPECT #ThankYouSachin http://t.co/JDxJjNyrPp",FALSE,0,NA,2014-02-04 11:51:46,FALSE,NA,"430670010709590016",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","SameerAllana",0,FALSE,FALSE,NA,NA
"225","sachin moments  #BharatRatna #ThankYouSachin http://t.co/ins7b9DxTG",FALSE,0,NA,2014-02-04 11:41:50,FALSE,NA,"430667511885856769",NA,"web","crickethunger",0,FALSE,FALSE,NA,NA
"226","Finally....He gets an official reward for a 24 year service to the nation #ThankYouSachin #BharatRatnaSachin",FALSE,0,NA,2014-02-04 11:41:35,FALSE,NA,"430667449306849281",NA,"web","AbbasAghaJafri",0,FALSE,FALSE,NA,NA
"227","sachin moments 
#BharatRatna #ThankYouSachin http://t.co/UK7Bv50h58",FALSE,0,NA,2014-02-04 11:41:23,FALSE,NA,"430667397704712192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Amiteshg1",0,FALSE,FALSE,NA,NA
"228","#ThankYouSachin http://t.co/ijN2WkmJtJ",FALSE,0,NA,2014-02-04 11:37:57,FALSE,NA,"430666531144753152",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Kaushik_Kay",0,FALSE,FALSE,NA,NA
"229","@OmgSachin ..OMG look at him.....Million Doller expresion........#ThankYouSachin http://t.co/uwhPZGp0Fx",FALSE,0,"OmgSachin",2014-02-04 11:31:29,FALSE,NA,"430664906510065664","219647103","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sachinbhat56",0,FALSE,FALSE,NA,NA
"230","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-04 11:28:06,FALSE,NA,"430664056026828800","185142711","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","enkafujiayako",0,FALSE,FALSE,NA,NA
"231","Well Deserved fr d contribution!! #BharatRatna  #SachinTendulkar #ThankYouSachin",FALSE,0,NA,2014-02-04 11:26:26,FALSE,NA,"430663633475862529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rish_rox",0,FALSE,FALSE,NA,NA
"232","Congratulations to the Legend Little Master - The Sachin Ramesh Tendulkar for #BharatRatna #sachin #sachintendulkar 
#ThankYouSachin",FALSE,0,NA,2014-02-04 11:23:31,FALSE,NA,"430662899585933313",NA,"web","adi_1323",0,FALSE,FALSE,NA,NA
"233","Sachin awarded with India’s highest civilian award
Read more@ http://t.co/ilLTLfrGm5
#SachinTendulkar #ThankYouSachin http://t.co/J0aB7GCx9Q",FALSE,0,NA,2014-02-04 11:18:35,FALSE,NA,"430661657002381312",NA,"web","crickethunger",0,FALSE,FALSE,NA,NA
"234","#thankyousachin @sachin_rt",FALSE,0,NA,2014-02-04 11:14:19,FALSE,NA,"430660586968342528",NA,"web","musheertm",0,FALSE,FALSE,NA,NA
"235","RT @zeShxXx: #ThankYouSachin @ESPNcricinfo Tendulkar receives the Bharat Ratna, India's highest civilian honour, from president  | http://t…",FALSE,0,NA,2014-02-04 11:10:46,FALSE,NA,"430659691371593728",NA,"web","Digital_lady",3,TRUE,FALSE,NA,NA
"236","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 11:03:19,FALSE,NA,"430657819084222464",NA,"<a href=""http://store.ovi.com/content/256340"" rel=""nofollow"">Twitter for Nokia S40</a>","Hemrajpurohit",87,TRUE,FALSE,NA,NA
"237","#ThankYouSachin",FALSE,0,NA,2014-02-04 10:53:33,FALSE,NA,"430655357220704256",NA,"web","rickypateluk",0,FALSE,FALSE,NA,NA
"238","Hero of a Billion (Sachin Tendulkar - Trailer tribute) http://t.co/jCSehY4xDX …
#BharatRatna 
#ThankYouSachin",FALSE,0,NA,2014-02-04 10:49:46,FALSE,NA,"430654405138870273",NA,"web","EternalExplore",0,FALSE,FALSE,NA,NA
"239","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 10:45:48,FALSE,NA,"430653408307970048",NA,"web","AmsParab",87,TRUE,FALSE,NA,NA
"240","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-04 10:44:54,FALSE,NA,"430653183699202048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","dataindiatweets",9,TRUE,FALSE,NA,NA
"241","RT @zeShxXx: #ThankYouSachin @ESPNcricinfo Tendulkar receives the Bharat Ratna, India's highest civilian honour, from president  | http://t…",FALSE,0,NA,2014-02-04 10:44:35,FALSE,NA,"430653101759299584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AymanSherwani",3,TRUE,FALSE,NA,NA
"242","#ThankYouSachin: http://t.co/vOPzucVg1H",FALSE,0,NA,2014-02-04 10:44:15,FALSE,NA,"430653016996200449",NA,"web","SachinKnowsBest",0,FALSE,FALSE,NA,NA
"243","RT @zeShxXx: #ThankYouSachin @ESPNcricinfo Tendulkar receives the Bharat Ratna, India's highest civilian honour, from president  | http://t…",FALSE,0,NA,2014-02-04 10:43:54,FALSE,NA,"430652928781996032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheenaabidashah",3,TRUE,FALSE,NA,NA
"244","#ThankYouSachin @YUVSTRONG12 @sachin_rt http://t.co/21KlFtYREG",FALSE,0,NA,2014-02-04 10:36:57,FALSE,NA,"430651181241606144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",0,FALSE,FALSE,NA,NA
"245","RT @YUVSTRONG12: @#ThankYouSachin @BCCI",FALSE,0,NA,2014-02-04 10:36:34,FALSE,NA,"430651085095583744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",264,TRUE,FALSE,NA,NA
"246","RT @YUVSTRONG12: Master that's a very funky piece if Oakley u wearing for ur last test ! Cu at the ground when u batting #ThankYouSachin #B…",FALSE,0,NA,2014-02-04 10:35:37,FALSE,NA,"430650844455763968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",350,TRUE,FALSE,NA,NA
"247","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 10:04:54,FALSE,NA,"430643116660383744",NA,"web","AdvRathod",37,TRUE,FALSE,NA,NA
"248","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 10:04:07,FALSE,NA,"430642919028965376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kannan_thulasi",87,TRUE,FALSE,NA,NA
"249","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 10:03:42,FALSE,NA,"430642816125894656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saibaba_bojja",87,TRUE,FALSE,NA,NA
"250","RT @baba_gyaandev: It still broke my heart..when that media guy said ""Purva Cricket khiladi Sachin Tendulkar"" ko Bharat Ratna se nawaaza ga…",FALSE,0,NA,2014-02-04 09:59:40,FALSE,NA,"430641799778930691",NA,"web","prakhgupta",3,TRUE,FALSE,NA,NA
"251","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 09:55:32,FALSE,NA,"430640756768796673",NA,"web","iMJanak17",87,TRUE,FALSE,NA,NA
"252","mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 09:49:00,FALSE,NA,"430639116191936513",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iplscoreupdate",0,FALSE,FALSE,NA,NA
"253","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 09:48:32,FALSE,NA,"430638995505037313",NA,"web","Hoopistani",37,TRUE,FALSE,NA,NA
"254","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 09:46:01,FALSE,NA,"430638365323452416",NA,"web","the_omar",37,TRUE,FALSE,NA,NA
"255","RT @Vikashkojha: Today Sachin will achieve Bharat Ratna. ..#ThankYouSachin",FALSE,0,NA,2014-02-04 09:44:33,FALSE,NA,"430637992890204160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissShah0511",2,TRUE,FALSE,NA,NA
"256","RT @DrAMSinghvi: Bharat Ratna to Sachin Tendulkar - the man who carried the expectations of a billion people with great courage &amp; humility.…",FALSE,0,NA,2014-02-04 09:43:50,FALSE,NA,"430637813017501697",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","syimran",3,TRUE,FALSE,NA,NA
"257","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 09:40:00,FALSE,NA,"430636849967558656",NA,"web","_JosephTang",37,TRUE,FALSE,NA,NA
"258","Now...He Is #BharatRatna  Sachin Ramesh Tendulkar ..!!! Even Bharat Ratna will be Feeling Proud wid dat ..!!!  

#ThankYouSachin",FALSE,0,NA,2014-02-04 09:39:16,FALSE,NA,"430636665724342272",NA,"web","ProudIndorian",0,FALSE,FALSE,NA,NA
"259","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 09:38:58,FALSE,NA,"430636590403031040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desaijinesh",87,TRUE,FALSE,NA,NA
"260","RT @DrAMSinghvi: Bharat Ratna to Sachin Tendulkar - the man who carried the expectations of a billion people with great courage &amp; humility.…",FALSE,0,NA,2014-02-04 09:26:00,FALSE,NA,"430633326819291137",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","rohiit_jain",3,TRUE,FALSE,NA,NA
"261","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 09:25:06,FALSE,NA,"430633098665943040",NA,"web","TopRedd",37,TRUE,FALSE,NA,NA
"262","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-04 09:19:56,FALSE,NA,"430631799195054080","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","KKT_Krishna",0,FALSE,FALSE,NA,NA
"263","Bharat Ratna to Sachin Tendulkar - the man who carried the expectations of a billion people with great courage &amp; humility. #ThankYouSachin",FALSE,2,NA,2014-02-04 09:16:59,FALSE,NA,"430631057956671488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrAMSinghvi",3,FALSE,FALSE,NA,NA
"264","The Youngest Bharat Ratna, Proud of being a Sachinst...!!! #Sachintendulkar @BCCI #ThankYouSachin",FALSE,0,NA,2014-02-04 09:13:00,FALSE,NA,"430630056411402240",NA,"web","speedlogi619",0,FALSE,FALSE,NA,NA
"265","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 09:12:27,FALSE,NA,"430629917407977472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",87,TRUE,FALSE,NA,NA
"266","#thankyousachin #BharatRatnaSachinTendulkar
http://t.co/1AneiZYY5o""",FALSE,0,NA,2014-02-04 09:12:09,FALSE,NA,"430629840039862273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"267","""@mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin""",FALSE,0,NA,2014-02-04 09:08:46,FALSE,NA,"430628988126367744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sivathiru4",0,FALSE,FALSE,NA,NA
"268","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 09:08:43,FALSE,NA,"430628976445227008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sivathiru4",87,TRUE,FALSE,NA,NA
"269","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 09:04:28,FALSE,NA,"430627907812065281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maitreyashelke",87,TRUE,FALSE,NA,NA
"270","Bharat Ratna gets a new name. #ThankYouSachin",FALSE,0,NA,2014-02-04 08:53:47,FALSE,NA,"430625218051051520",NA,"web","prakashkalla",0,FALSE,FALSE,NA,NA
"271","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 08:53:17,FALSE,NA,"430625092486193153",NA,"web","anki_25",87,TRUE,FALSE,NA,NA
"272","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 08:51:12,FALSE,NA,"430624570517635072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karan_dadhwal",37,TRUE,FALSE,NA,NA
"273","If you have all Sachin's top innings videos, you are already Rich #ThankYouSachin #congratsBharatRatna",FALSE,0,NA,2014-02-04 08:48:13,FALSE,NA,"430623819384889345",NA,"web","bhide10",0,FALSE,FALSE,NA,NA
