"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"52","RT @PuraniJeansFilm: The movie #PuraniJeans will take you down the memory lane!!!

Book Tickets Now➔ http://t.co/UxlbCCiotZ @MissMalini htt…",FALSE,0,NA,2014-05-07 12:07:45,FALSE,NA,"464013714014756865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aimen2309",1,TRUE,FALSE,NA,NA
"53","#PuraniJeans Opening Weekend Total Domestic Business is Rs 1.10 crore nett.",FALSE,0,NA,2014-05-07 11:17:54,FALSE,NA,"464001168549486592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BollywoodRate",0,FALSE,FALSE,NA,NA
"54","Get the touch of first love with #PuraniJeans in Cinemas near you!!!

Book here➔ http://t.co/UxlbCCiotZ @MissMalini http://t.co/ryujqPJPnL",FALSE,1,NA,2014-05-07 10:54:47,FALSE,NA,"463995351704141825",NA,"web","PuraniJeansFilm",0,FALSE,FALSE,NA,NA
"55","Dil aajkal meri sunta nhi ....... #puranijeans  ❤❤️❤️
dil aajkal pass rahta nhi... @imVkohli",FALSE,0,NA,2014-05-07 10:30:50,FALSE,NA,"463989327899279360",NA,"web","ViratDiBall",0,FALSE,FALSE,NA,NA
"56","#PuraniJeans",FALSE,0,NA,2014-05-07 09:44:02,FALSE,NA,"463977547697364992",NA,"web","Radznanda",0,FALSE,FALSE,NA,NA
"57","The movie #PuraniJeans will take you down the memory lane!!!

Book Tickets Now➔ http://t.co/UxlbCCiotZ @MissMalini http://t.co/OZIRApe8QG",FALSE,2,NA,2014-05-07 08:21:24,FALSE,NA,"463956753176997888",NA,"web","PuraniJeansFilm",1,FALSE,FALSE,NA,NA
"58","Apna dost ki feelings ko kabi hurt maat karna ha #puranijeans",FALSE,0,NA,2014-05-07 07:50:41,FALSE,NA,"463949025062834176",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","hamzashkeel",0,FALSE,FALSE,NA,NA
"59","#PuraniJeans  'Yeh Dosti' Song ft. Aditya Seal, Tanuj Virwani, Izabelle Leite
Music: Ram Sampath
Lyrics: Munna... http://t.co/hhzjquCdZF",FALSE,0,NA,2014-05-06 18:12:13,FALSE,NA,"463743050997452801",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AlbumTracklist",0,FALSE,FALSE,NA,NA
"60","#PuraniJeans  'Yeh Dosti' Song ft. Aditya Seal, Tanuj Virwani, Izabelle Leite
Music: Ram Sampath
Lyrics: Munna... http://t.co/zwKDSYhFvS",FALSE,0,NA,2014-05-06 18:11:59,FALSE,NA,"463742988472963072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AlbumTracklists",0,FALSE,FALSE,NA,NA
"61","Feeling lucky cuz I have you riddz ma #PuraniJeans.",FALSE,0,NA,2014-05-06 16:28:26,FALSE,NA,"463716931535503361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RUjgaonkar",0,FALSE,FALSE,NA,NA
"62","#PuraniJeans

Friends forever. http://t.co/JPnZxpFijK",FALSE,0,NA,2014-05-06 15:54:53,FALSE,NA,"463708488468660224",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","irisnadiku",0,FALSE,FALSE,NA,NA
"63","RT @tweet2rakesh: It's time to listen #puranijeans on @Mirchi983FM , @Rjsayema",FALSE,0,NA,2014-05-06 15:29:01,FALSE,NA,"463701980372684801",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","bolly_galiyara",1,TRUE,FALSE,NA,NA
"64","It's time to listen #puranijeans on @Mirchi983FM , @Rjsayema",FALSE,0,NA,2014-05-06 15:24:50,FALSE,NA,"463700927774330880",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","tweet2rakesh",1,FALSE,FALSE,NA,NA
"65","#PuraniJeans Yeh Dosti #Song ft. Aditya Seal, Tanuj Virwani, #IzabelleLeite  http://t.co/Venm2qQsQr http://t.co/N5QaJEcsUz",FALSE,0,NA,2014-05-06 12:13:19,FALSE,NA,"463652728606949376",NA,"web","CHDCAPROFWEB",0,FALSE,FALSE,NA,NA
"66","#PuraniJeans Yeh Dosti #Song ft. Aditya Seal, Tanuj Virwani, #IzabelleLeite  http://t.co/W90J4oz1J9",FALSE,0,NA,2014-05-06 12:12:44,FALSE,NA,"463652580111810560",NA,"web","CHDCAPROFWEB",0,FALSE,FALSE,NA,NA
"67","Dil aaj kal meri sunta nahen &lt;3 #PuraniJeans",FALSE,0,NA,2014-05-06 11:59:17,FALSE,NA,"463649199146287104",NA,"web","Nauman_nomz",0,FALSE,FALSE,NA,NA
"68","Some Memories last for a lifetime!!! Listen to the melodious friendship song #YehDosti from #PuraniJeans here ➔ http://t.co/wJMx8mzqs5",FALSE,3,NA,2014-05-06 11:31:33,FALSE,NA,"463642216754208769",NA,"web","PuraniJeansFilm",0,FALSE,FALSE,NA,NA
"69","@AdityaSeal5 u looking damn cute in #PuraniJeans",FALSE,0,"AdityaSeal5",2014-05-06 11:27:23,FALSE,NA,"463641168774193152","2412265465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","akeeraincredibl",0,FALSE,FALSE,NA,NA
"70","@SammanNaughty no Sammy...dats a song of #PuraniJeans...but yea I have written a few of my own...:)",FALSE,0,"SammanNaughty",2014-05-06 11:20:43,FALSE,"463639031591337984","463639489802280961","127279705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MekhalaSanDhir",0,FALSE,FALSE,NA,NA
"71","RT @FilmyCurry: Presenting new song #YehDosti http://t.co/n1kCBV0J62 from #PuraniJeans ft @izaleite22 @TanujVirwani sung by @ankit_music",FALSE,0,NA,2014-05-06 10:53:36,FALSE,NA,"463632666168786944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ankit_music",1,TRUE,FALSE,NA,NA
"72","#PuraniJeans First #Monday #Collection for 4 Days http://t.co/cXTxysfUCs",FALSE,0,NA,2014-05-06 10:16:30,FALSE,NA,"463623331057369088",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","akhil2003in",0,FALSE,FALSE,NA,NA
"73","#PuraniJeans First #Monday #Collection for 4 Days http://t.co/7nvkHfjBbd",FALSE,0,NA,2014-05-06 10:16:27,FALSE,NA,"463623317581484032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NewsViewsLive",0,FALSE,FALSE,NA,NA
"74","RT @VirwalKrishna: Watching #PuraniJeans @VRSurat in #Inox",FALSE,0,NA,2014-05-06 09:28:22,FALSE,NA,"463611219157331968",NA,"web","VRSurat",1,TRUE,FALSE,NA,NA
"75","Watching #PuraniJeans @VRSurat in #Inox",FALSE,0,NA,2014-05-06 09:23:21,FALSE,NA,"463609954713100288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirwalKrishna",1,FALSE,FALSE,NA,NA
"76","Presenting new song #YehDosti http://t.co/n1kCBV0J62 from #PuraniJeans ft @izaleite22 @TanujVirwani sung by @ankit_music",FALSE,1,NA,2014-05-06 09:15:06,FALSE,NA,"463607879899947008",NA,"web","FilmyCurry",1,FALSE,FALSE,NA,NA
"77","Khoobsurat gaane, Khoobsurat baatein aur Radio ki sabse Khoobsurat ladki @Rjsayema ko suno on #PuraniJeans 9 PM onwards. :)",FALSE,0,NA,2014-05-06 08:39:22,FALSE,NA,"463598886351667200",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Mirchimumbai",0,FALSE,FALSE,NA,NA
"78","Here is my review of #puranijeans http://t.co/qvkqomyWC6",FALSE,0,NA,2014-05-06 08:16:12,FALSE,NA,"463593058412417024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PratishthaM",0,FALSE,FALSE,NA,NA
"79","#worstacting #puranijeans",FALSE,0,NA,2014-05-06 07:44:17,FALSE,NA,"463585024395051008",NA,"web","saifrock007",0,FALSE,FALSE,NA,NA
"80","#boring ........#watching #puranijeans",FALSE,0,NA,2014-05-06 07:42:47,FALSE,NA,"463584648598003713",NA,"web","saifrock007",0,FALSE,FALSE,NA,NA
"81","RT @ETCBollywood: Watch @KomalNahta's review of @ErosNow's movie #PuraniJeans here http://t.co/fdv3hXsd4K &amp; share your movie review!",FALSE,0,NA,2014-05-06 07:21:28,FALSE,NA,"463579283827335168",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","vipulj983",3,TRUE,FALSE,NA,NA
"82","RT @Aimen2309: Just watched @PuraniJeansFilm,and I can't stop crying.Too good, miss my old friends now.The best film I have seen in a while…",FALSE,0,NA,2014-05-06 07:21:12,FALSE,NA,"463579216240340992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cutedabanggcat",2,TRUE,FALSE,NA,NA
"83","RT @ETCBollywood: Watch @KomalNahta's review of @ErosNow's movie #PuraniJeans here http://t.co/fdv3hXsd4K &amp; share your movie review!",FALSE,0,NA,2014-05-06 07:01:56,FALSE,NA,"463574367633702912",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Deshdrohi_KRK",3,TRUE,FALSE,NA,NA
"84","Watch @KomalNahta's review of @ErosNow's movie #PuraniJeans here http://t.co/fdv3hXsd4K &amp; share your movie review!",FALSE,1,NA,2014-05-06 07:00:32,FALSE,NA,"463574012573274112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","ETCBollywood",3,FALSE,FALSE,NA,NA
"85","RT @DevanshiMadiyar: Dil Aaj Kal Unplugged Song ft. Sona Mohapatra | #PuraniJeans #Youtube #NowPlaying ������ http://t.co/yynNO9FyaX",FALSE,0,NA,2014-05-06 06:14:42,FALSE,NA,"463562478618935296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","_Nikhil_More_",2,TRUE,FALSE,NA,NA
"86","RT @DevanshiMadiyar: Dil Aaj Kal Unplugged Song ft. Sona Mohapatra | #PuraniJeans #Youtube #NowPlaying ������ http://t.co/yynNO9FyaX",FALSE,0,NA,2014-05-06 06:05:38,FALSE,NA,"463560197823152128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonamohapatra",2,TRUE,FALSE,NA,NA
